Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2018-01-01,399.141845703125,404.82348635843556,398.15468421563094,404.82348635843556,9453202
2018-01-02,399.75604248046875,403.4414530036422,397.6720382479959,400.56771376085936,9499419
2018-01-03,401.3574523925781,406.2713233720101,400.58965364542087,405.83256867903015,13507800
2018-01-04,403.7704772949219,404.4285946525413,401.75228197145816,402.8271884402111,9008932
2018-01-05,405.0648193359375,406.6662258364043,403.74861367128597,404.42866742027263,7441284
2018-01-08,407.39013671875,408.4650433402416,405.1745146593946,406.3152300972584,8827020
2018-01-09,412.8304443359375,414.12471357111457,405.3938436919818,407.214583414386,14294571
2018-01-10,413.4447326660156,415.660354774226,410.43937545651255,413.72990420991647,11727682
2018-01-11,411.426513671875,413.5763268403075,410.21996017206686,413.20338093971867,7849171
2018-01-12,416.3622741699219,418.02948929745196,411.6458588777475,413.72986314345485,15071161
2018-01-15,416.4281005859375,420.53030047948386,414.6951058612634,416.801046486431,11120925
2018-01-16,404.9331970214844,415.791974169835,403.63892764473485,415.791974169835,10825151
2018-01-17,405.61322021484375,407.58754318403436,397.93529104856674,406.2713376337111,13204016
2018-01-18,403.50726318359375,407.850761823928,401.4890677545118,407.58752658206777,9381821
2018-01-19,408.5966491699219,409.9567272897379,404.5602580660427,404.95511095286975,9973533
2018-01-22,426.2339782714844,427.46243896104414,412.4137442609582,415.92363612933127,45700733
2018-01-23,431.3890686035156,434.7673421893793,427.7694960373926,427.7694960373926,22526810
2018-01-24,423.9744567871094,430.7310047998021,422.3511139612178,430.7310047998021,14289485
2018-01-25,423.7770080566406,426.45329187773,419.4992884800559,424.6544589570547,13669901
2018-01-29,423.1627502441406,428.7785822727288,420.8813193977583,423.9086127741776,9897064
2018-01-30,416.9765625,423.7331395088177,416.36231757650256,423.7331395088177,9182956
2018-01-31,421.7587890625,423.16273971285375,413.0936983138872,416.8010453125526,12551686
2018-02-01,414.1028137207031,426.7165217021393,410.92196638505607,422.6143509328153,16524809
2018-02-02,396.7726135253906,414.1466369490077,395.3028541735582,410.21992753770263,28965593
2018-02-05,395.8074645996094,400.34841972213474,386.879166846288,392.2317641009953,19191099
2018-02-06,391.39813232421875,393.98670034063025,382.1407617454615,384.77320230685893,24062503
2018-02-07,392.4071960449219,397.23332201103887,390.47674565847507,395.982925300189,15532284
2018-02-08,396.86041259765625,399.53672571743016,391.5078156455218,393.9428297666656,13825894
2018-02-09,393.9208679199219,395.7416077151562,388.7217959261275,390.0380307716658,11580639
2018-02-12,401.66455078125,402.84913863599013,395.7635184899054,396.18033690285716,11877059
2018-02-14,409.6276550292969,413.5104919655501,404.07760299967794,404.95508308632253,22247829
2018-02-15,410.5051574707031,414.93640139778904,407.2145996447404,411.3826376051324,13363743
2018-02-16,404.2092590332031,413.5543738427358,402.8052791479088,412.23813903934604,9628162
2018-02-19,406.7100524902344,408.9037381129285,400.8090200069927,404.07761217055514,8941900
2018-02-20,404.12152099609375,407.82886818951033,403.1124524634716,407.587569192579,8458450
2018-02-21,407.7410888671875,409.12310320281495,404.58217803760294,408.0262603850735,11917390
2018-02-22,405.5473937988281,408.46500558387737,403.6388797256226,404.516359816888,11196908
2018-02-23,409.8908996582031,411.53617851927544,404.8454110099799,406.00806263300797,10610664
2018-02-26,411.8432922363281,414.5634776776641,410.92193957534994,411.9749098611234,8435611
2018-02-27,417.02044677734375,419.3457503256198,411.6897859200106,411.9749574733579,14021366
2018-02-28,418.79730224609375,419.9160813633776,413.8176222525458,415.02414645452546,56650480
2018-03-01,416.0990295410156,421.14451806327185,415.0241230267573,416.6913381166889,8956590
2018-03-05,405.437744140625,416.86686391574386,404.34090126265767,413.72988918451955,12325694
2018-03-06,399.6244812011719,410.7464938615645,397.10175121142,407.58758266237425,16019726
2018-03-07,390.3670654296875,398.92244528240457,389.6212029401828,398.92244528240457,15853546
2018-03-08,399.8876647949219,401.2258358603636,391.9245936503376,393.83307845715825,13283967
2018-03-09,400.611572265625,403.35369379185454,399.7121559364232,401.40130724826673,10638527
2018-03-12,408.1579284667969,409.3864183474594,402.5640323335174,403.63893901353634,8315150
2018-03-13,408.8379211425781,410.65869013079794,404.2311872843362,408.85985741261914,11148731
2018-03-14,407.6095275878906,408.92573329363887,403.2879645313701,407.49984621969617,14724464
2018-03-15,400.041259765625,407.7849982894068,399.2515539523641,405.83261145401843,12711836
2018-03-16,394.8861083984375,399.1199260491548,388.74377650661097,398.81278895337465,30814962
2018-03-19,392.8898620605469,397.8914493975659,391.35426439310777,395.30291063805,12630833
2018-03-20,390.38897705078125,396.6190532464222,389.1824529538114,391.9245744741312,15192983
2018-03-21,393.5040588378906,395.8951710280419,391.9246179880607,392.60464241076835,14715126
2018-03-22,398.4398498535156,400.1070650082909,392.9995082608236,393.10918961476784,22129723
2018-03-23,392.1878356933594,394.8641192958181,390.0818951295774,390.73998325112746,23469999
2018-03-26,395.3467712402344,396.75072194133736,391.573615291291,392.2097964692821,13227705
2018-03-27,394.7763977050781,399.580587715333,393.5479371843379,398.02308311423724,15179544
2018-03-28,387.2740173339844,393.04343304274715,386.0894292665285,393.0214967690427,19160609
2018-04-02,391.77105712890625,395.2809779506528,388.941219343455,391.7929934018568,12494499
2018-04-03,394.6667175292969,395.61000651655957,388.39276798721374,390.91552713974835,13922126
2018-04-04,392.6265869140625,400.04125191608296,391.3761901135211,396.9262134071032,14214534
2018-04-05,398.4617919921875,399.2515270396273,396.39972393284603,397.10171389583826,8527915
2018-04-06,399.6902770996094,402.9808058314637,397.05786582909116,398.37407146435027,9664888
2018-04-09,401.8839416503906,403.2001765033987,400.3703096430664,400.3703096430664,7813897
2018-04-10,402.3446350097656,405.34999205825994,401.0723019792661,402.9369143384444,8455132
2018-04-11,408.39923095703125,409.23280929046524,401.90588945313164,404.42864858760356,13140816
2018-04-12,407.4559631347656,410.9439184153878,405.481639983496,407.96049741541185,10822592
2018-04-13,411.90911865234375,413.15951542874797,407.4559383401445,409.21086936649283,12616816
2018-04-16,411.119384765625,412.4136833766398,407.3681944256163,409.97866934462127,8934275
2018-04-17,414.2782897949219,415.5725883872785,410.6587171378909,412.4136774314033,9599816
2018-04-18,411.53619384765625,416.0113103425854,410.24189526610917,414.71704104844986,7360987
2018-04-19,413.4227600097656,414.6073479137472,410.2199473412458,412.01878011160085,9802587
2018-04-20,407.10498046875,413.2253767859776,404.16546110744474,411.5362543600657,7326696
2018-04-23,410.6587219238281,414.3221671665212,407.3681933007025,408.0262814528803,7674482
2018-04-24,425.59771728515625,428.0766037623865,410.2199520526367,410.57096167491466,19921115
2018-04-25,425.795166015625,430.75288031381405,422.7459365443313,427.1771803488694,14079382
2018-04-26,427.92303466796875,433.473057452994,422.1755561641825,426.8920006835041,34096999
2018-04-27,437.1145935058594,443.5640326257999,432.37621273743594,434.2627905367843,25518647
2018-04-30,422.6362609863281,435.49126716482385,421.18840853411496,430.84066059083256,19406069
2018-05-02,426.7603759765625,429.6121496235438,423.40400954968715,424.25955335874534,13381914
2018-05-03,421.8904113769531,429.0418409107642,420.85937732717736,429.0418409107642,8634812
2018-05-04,418.5340881347656,423.25050382507,416.8010640496534,422.43883246321917,8302649
2018-05-07,426.01458740234375,427.0017490013257,419.58708351587325,420.6839264828071,7683268
2018-05-08,424.3034362792969,430.84064984729014,423.4698287196295,428.8663269434397,10792648
2018-05-09,428.51531982421875,431.8497207948794,422.1755619396504,423.7769682573354,9831044
2018-05-10,430.4676818847656,431.98134303420346,427.44038887329873,429.96314769322555,8781584
2018-05-11,434.0215148925781,434.92090201307434,428.97602607224906,430.5115943458736,8774740
2018-05-14,432.85882568359375,435.20609452282554,428.5153269129612,435.20609452282554,5642499
2018-05-15,429.5024719238281,438.7379051688303,428.49337421769513,431.3013046363716,10501479
2018-05-16,419.499267578125,427.3307507734157,417.8759542058288,427.3307507734157,18840763
2018-05-17,414.7608947753906,421.1883976992948,413.07174338706466,420.9032261853264,10353948
2018-05-18,409.7154235839844,418.3366124796982,408.9037522607774,414.87059376190484,11440117
2018-05-21,408.6185607910156,410.52707487036986,404.5602336604694,408.3553255490109,14491208
2018-05-22,406.6003723144531,409.7812194053053,405.8325735580652,409.40830280608776,11310073
2018-05-23,400.23870849609375,406.2713590773205,398.8786010444736,406.2713590773205,9991028
2018-05-24,401.8181457519531,404.0776403436197,399.31735216819663,401.0064744002383,11632489
2018-05-25,403.9898986816406,405.1306141231519,401.2039335381515,401.8839579761717,17782410
2018-05-28,403.81439208984375,406.71006776401333,402.8052943225155,405.78871508189525,11369679
2018-05-29,402.5201416015625,407.14881221229825,401.18199970217745,404.2970382349088,17878384
2018-05-30,401.9278564453125,405.04289516005065,397.7598473099223,401.3794496050847,13105124
2018-05-31,404.231201171875,404.64799031697225,401.24778048157754,404.0776179889019,37080158
2018-06-01,408.267578125,410.5490087840995,402.95882505058205,403.63887870926766,19174278
2018-06-04,412.7865905761719,414.16860495543193,408.267601538894,409.51799829035895,12250151
2018-06-05,415.77001953125,418.9947393380341,412.85240752870857,413.6421425984589,17436812
2018-06-06,418.7314453125,419.4334059093986,413.5762757419856,415.48478968961984,9164022
2018-06-07,426.1680908203125,428.2082225973099,418.7534262134325,418.95085265235264,14999572
2018-06-08,431.8717041015625,432.836900041038,421.4516530479686,423.9744121156511,14289325
2018-06-11,431.1258544921875,438.7160096189436,429.5463843327655,433.0782412757504,15018718
2018-06-12,437.4875183105469,438.73791501443435,430.09479015213435,431.45486820834435,16285583
2018-06-13,439.83477783203125,441.32650286629354,434.13120081476563,438.7379349715028,12962502
2018-06-14,442.2259521484375,443.91507446397895,433.2098803206676,437.619188361929,11997529
2018-06-15,444.9680480957031,449.0483120702483,438.4089266688436,441.3704114201181,24705890
2018-06-18,445.5603332519531,447.71014649205614,441.8091135741138,442.5988486569346,12363932
2018-06-19,437.00494384765625,445.2312800132644,435.95194423394423,444.8363978362693,13881382
