Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2018-01-01,1154.520263671875,1175.9907575117861,1149.8944596617062,1170.535850207888,1351760
2018-01-02,1148.2362060546875,1164.993746085625,1143.435887378421,1160.8043344425996,1920290
2018-01-03,1151.487060546875,1164.7316159183413,1148.2359576368221,1148.585092955067,1257120
2018-01-04,1159.5391845703125,1161.677466366003,1152.0768261481023,1156.4407535198754,913082
2018-01-05,1173.5467529296875,1178.041617230126,1156.4401873161082,1156.4401873161082,1153706
2018-01-08,1184.5439453125,1189.9771180232144,1170.3394524408377,1178.2599349426011,1242220
2018-01-09,1182.18798828125,1187.4247014076343,1168.027064510226,1184.806344844442,2149396
2018-01-10,1224.779296875,1228.881343972086,1175.925068723877,1183.060129086763,3365850
2018-01-11,1217.753662109375,1231.4563483910372,1214.1315818885773,1226.2633185906982,2520744
2018-01-12,1211.5787353515625,1224.0813417335492,1195.9558577031996,1224.0813417335492,3360314
2018-01-15,1198.3780517578125,1225.390717624586,1193.5558910515153,1211.9279600370571,1457214
2018-01-16,1244.08984375,1248.8027984357789,1200.3196461597142,1202.6979644400888,4267752
2018-01-17,1260.71630859375,1276.4482822351702,1249.0209662722189,1252.4466906033979,4280806
2018-01-18,1273.48095703125,1279.9395892912435,1251.5959091591549,1264.2294545437205,2209478
2018-01-19,1291.4168701171875,1301.3229625750323,1267.1315537218886,1278.8705806557416,1820000
2018-01-22,1363.198486328125,1371.20342781316,1278.1626562287747,1295.222322071664,4367110
2018-01-23,1356.8994140625,1374.5496474174743,1351.6721794579892,1362.5640759442715,3239610
2018-01-24,1388.656982421875,1425.5977027496385,1348.435449999562,1351.6505839118208,5621538
2018-01-25,1365.232666015625,1390.9315230905167,1347.7136791104945,1388.8318504303213,3833844
2018-01-29,1399.26416015625,1410.70283968925,1365.6478342666167,1369.7596075779747,3141060
2018-01-30,1379.1429443359375,1401.4298477713996,1375.1404197715926,1391.019054869904,1574758
2018-01-31,1361.427001953125,1377.896098315478,1355.4123761271446,1372.2095429890967,3043214
2018-02-01,1372.909423828125,1395.3931452695015,1351.1255220197074,1366.5229422639254,2400630
2018-02-02,1379.4925537109375,1395.3930786887404,1357.5337247404839,1364.773167871119,2456490
2018-02-05,1357.4241943359375,1394.5180457703887,1345.8980505997563,1360.3987209366087,2757742
2018-02-06,1311.079345703125,1346.029754139721,1305.7208597627252,1316.6565453553778,2657306
2018-02-07,1292.619384765625,1325.8419622294825,1289.2948950296638,1324.0922532723998,2180324
2018-02-08,1300.9964599609375,1324.3551455497102,1294.3475853086475,1303.4242032184666,2755004
2018-02-09,1299.90283203125,1309.657483275459,1267.0738881207815,1290.4106799140295,2102458
2018-02-12,1297.978271484375,1322.4960972173258,1292.8384998269842,1302.789972610443,1974562
2018-02-14,1273.700927734375,1301.1057073894262,1265.258558861006,1299.1591771191659,2847532
2018-02-15,1279.8470458984375,1287.3488833540466,1270.770427030073,1282.5152890557474,2465236
2018-02-16,1282.996337890625,1312.1071500184444,1278.6001715697475,1278.6001715697475,2515756
2018-02-19,1278.8623046875,1291.853872185127,1266.4393071593543,1288.223204782337,1568224
